11/26/2019 14:07:26 INFO 	Go Go Go!
11/26/2019 14:07:27 INFO 	Add a homogenized solution reference.
11/26/2019 14:07:27 INFO 	Add a homogenized solution reference.
11/26/2019 14:07:27 INFO 	Add a homogenized solution reference.
11/26/2019 14:07:27 INFO 	Add a homogenized solution reference.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=0, current object value=0.06183, coefficient descends 0.00566, opt cycle consuming time=0.020.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=1, current object value=0.06157, coefficient descends 0.00565, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=2, current object value=0.06132, coefficient descends 0.00565, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=3, current object value=0.06106, coefficient descends 0.00564, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=4, current object value=0.06080, coefficient descends 0.00563, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=5, current object value=0.06055, coefficient descends 0.00563, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=6, current object value=0.06030, coefficient descends 0.00562, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=7, current object value=0.06005, coefficient descends 0.00561, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=8, current object value=0.05979, coefficient descends 0.00561, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=9, current object value=0.05954, coefficient descends 0.00560, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=10, current object value=0.05929, coefficient descends 0.00560, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=11, current object value=0.05905, coefficient descends 0.00559, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=12, current object value=0.05880, coefficient descends 0.00558, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=13, current object value=0.05855, coefficient descends 0.00558, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=14, current object value=0.05831, coefficient descends 0.00557, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=15, current object value=0.05806, coefficient descends 0.00556, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=16, current object value=0.05782, coefficient descends 0.00556, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=17, current object value=0.05758, coefficient descends 0.00555, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=18, current object value=0.05733, coefficient descends 0.00554, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=19, current object value=0.05709, coefficient descends 0.00554, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=20, current object value=0.05685, coefficient descends 0.00553, opt cycle consuming time=0.017.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=21, current object value=0.05661, coefficient descends 0.00553, opt cycle consuming time=0.019.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=22, current object value=0.05638, coefficient descends 0.00552, opt cycle consuming time=0.019.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=23, current object value=0.05614, coefficient descends 0.00551, opt cycle consuming time=0.019.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=24, current object value=0.05590, coefficient descends 0.00551, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=25, current object value=0.05567, coefficient descends 0.00550, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=26, current object value=0.05543, coefficient descends 0.00549, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=27, current object value=0.05520, coefficient descends 0.00549, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=28, current object value=0.05497, coefficient descends 0.00548, opt cycle consuming time=0.020.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=29, current object value=0.05473, coefficient descends 0.00547, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:27 INFO 	Optimization step index=30, current object value=0.05450, coefficient descends 0.00547, opt cycle consuming time=0.018.
11/26/2019 14:07:27 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:28 INFO 	Optimization step index=31, current object value=0.05427, coefficient descends 0.00546, opt cycle consuming time=0.018.
11/26/2019 14:07:28 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:28 INFO 	Optimization step index=32, current object value=0.05404, coefficient descends 0.00545, opt cycle consuming time=0.020.
11/26/2019 14:07:28 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:28 INFO 	Optimization step index=33, current object value=0.05382, coefficient descends 0.00545, opt cycle consuming time=0.019.
11/26/2019 14:07:28 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:28 INFO 	Optimization step index=34, current object value=0.05359, coefficient descends 0.00544, opt cycle consuming time=0.018.
11/26/2019 14:07:28 INFO 		Projection performed, 100.00% elems have been shifted.
11/26/2019 14:07:28 INFO 	Optimization step index=35, current object value=0.05336, coefficient descends 0.00543, opt cycle consuming time=0.017.
11/26/2019 14:07:28 INFO 		Projection performed, 100.00% elems have been shifted.
